epoch;loss;val_loss
0;0.020449617877602577;0.022150443866848946
1;0.013496020808815956;0.021670179441571236
2;0.009783925488591194;0.02490975148975849
3;0.007858013734221458;0.017319656908512115
4;0.006192847620695829;0.026182128116488457
5;0.004959245678037405;0.041647788137197495
6;0.00422433577477932;0.01308524888008833
7;0.0036980563309043646;0.03341098129749298
8;0.0031112409196794033;0.01452857069671154
9;0.0029505188576877117;0.028863636776804924
10;0.002490405924618244;0.030563775449991226
11;0.0023574496153742075;0.025633974000811577
12;0.002025757683441043;0.023907175287604332
13;0.0019922591745853424;0.014229899272322655
14;0.0018625316442921758;0.035023730248212814
15;0.0016051022103056312;0.03369779884815216
16;0.001447328832000494;0.034657809883356094
17;0.0013517687330022454;0.0279933363199234
18;0.0012379213003441691;0.025827681645751
19;0.0012224686797708273;0.03228340670466423
20;0.0010700281709432602;0.024994058534502983
21;0.0009302941616624594;0.022476395592093468
22;0.0010333117097616196;0.02504240907728672
23;0.0008834877517074347;0.033904533833265305
24;0.0007916769245639443;0.022592680528759956
25;0.0007834738353267312;0.04491448029875755
26;0.0007631272310391068;0.034444909542798996
27;0.0008033992489799857;0.03179507330060005
28;0.0006538061425089836;0.028280461207032204
29;0.0007090367143973708;0.028008047491312027
30;0.0006227471749298275;0.024848952889442444
31;0.0006043497123755515;0.024672405794262886
32;0.0005665340577252209;0.022288085892796516
33;0.0004623192362487316;0.029685093089938164
34;0.000556521990802139;0.02700905315577984
35;0.0005097637767903507;0.01889852061867714
36;0.000515072257257998;0.04018407687544823
37;0.000513862119987607;0.017568064853549004
38;0.0005495788063853979;0.023252880200743675
39;0.0004783263721037656;0.021980972960591316
40;0.0004231624479871243;0.03011096455156803
41;0.0003876655246131122;0.017101190984249115
42;0.00044759115553461015;0.03124912455677986
43;0.00041498756036162376;0.024962110444903374
44;0.0003856263938359916;0.01971018686890602
45;0.0004274517123121768;0.025882115587592125
46;0.00042977137491106987;0.029244722798466682
47;0.0004385884676594287;0.03116271272301674
48;0.0004278681590221822;0.02764495648443699
49;0.00042450352339074016;0.02822996862232685
50;0.00038737725117243826;0.02797531522810459
51;0.000340825819876045;0.012251879088580608
52;0.0003773347707465291;0.015376957133412361
53;0.0004084399261046201;0.02264084666967392
54;0.00033581789466552436;0.02526511251926422
55;0.00030718889320269227;0.012402573600411415
56;0.00033991687814705074;0.023849954828619957
57;0.00037240149686113;0.03042871691286564
58;0.0003668164717964828;0.024816151708364487
59;0.00032882593222893775;0.016029784455895424
60;0.00034193528699688613;0.020152101293206215
61;0.00029623383306898177;0.022768372669816017
62;0.0002704560465645045;0.0288383848965168
63;0.00031481299083679914;0.01860048621892929
64;0.00031478458549827337;0.028258826583623886
65;0.0002784056996461004;0.022851429879665375
66;0.00030321607482619584;0.0156647190451622
67;0.00031611885060556233;0.02578393928706646
68;0.0003083663177676499;0.014207498170435429
69;0.00032416757312603295;0.02311907336115837
70;0.00022847639047540724;0.02356424182653427
71;0.0002646190405357629;0.023085106164216995
72;0.00027101251180283725;0.026971807703375816
73;0.0003034846449736506;0.02018275298178196
74;0.00022258081298787147;0.01595986820757389
75;0.0003109211102128029;0.016645530238747597
76;0.0002621968451421708;0.016476111486554146
77;0.00026255339616909623;0.015506098978221416
78;0.0002485130389686674;0.016805533319711685
79;0.0002003196714213118;0.026874329894781113
80;0.0002650029200594872;0.02033405564725399
81;0.000304951798170805;0.015409153886139393
82;0.00025604243273846805;0.020275380462408066
83;0.00022054597502574325;0.021266406401991844
84;0.00023253285326063633;0.016045965254306793
85;0.00024317498900927603;0.014714950695633888
86;0.00023942090047057718;0.020314853638410568
87;0.00020397025218699127;0.020537087693810463
88;0.0002631880633998662;0.0201070886105299
89;0.00019680519471876323;0.01439748052507639
90;0.00027646805392578244;0.011659745126962662
91;0.00022250328038353473;0.021017910912632942
92;0.00021322040993254632;0.020619405433535576
93;0.0001978377695195377;0.01783454418182373
94;0.0002240045287180692;0.01778177171945572
95;0.0002086140011670068;0.01894473470747471
96;0.0001786978100426495;0.01980522647500038
97;0.0001813936687540263;0.02264096401631832
98;0.00021354929776862264;0.028673581779003143
99;0.00018901473958976567;0.01627686247229576
