epoch;loss
0;0.02537720836699009
1;0.005292571149766445
2;0.005161633715033531
3;0.005243938881903887
4;0.004994755610823631
5;0.0051801446825265884
6;0.005244917701929808
7;0.005040398798882961
8;0.004951097071170807
9;0.004948521964251995
10;0.004955933429300785
11;0.004966572392731905
12;0.004788140766322613
13;0.004793241154402494
14;0.0048593441024422646
15;0.004816640168428421
16;0.004741098266094923
17;0.004710314329713583
18;0.004843142814934254
19;0.004855267237871885
20;0.004618254490196705
21;0.004608259070664644
22;0.005081227980554104
23;0.004724845290184021
24;0.004697596654295921
25;0.0047705210745334625
26;0.00448746420443058
27;0.004617662169039249
28;0.004648289643228054
29;0.004746706690639257
30;0.004463599529117346
31;0.004558411426842213
32;0.004710614215582609
33;0.004630404058843851
34;0.004638904705643654
35;0.004835731349885464
36;0.004351877607405186
37;0.004480117000639439
38;0.004662292543798685
39;0.004561747889965773
40;0.004734720569103956
41;0.0044018873013556
42;0.004533018451184034
43;0.0045285713858902454
44;0.004499898292124271
45;0.004403365310281515
46;0.00456001702696085
47;0.004309485200792551
48;0.004578163847327232
49;0.0044044251553714275
50;0.004290373995900154
51;0.004483458586037159
52;0.004417387302964926
53;0.004418412689119577
54;0.00449729710817337
55;0.004433732479810715
56;0.0045888968743383884
57;0.0043603298254311085
58;0.004544018302112818
59;0.004636626224964857
60;0.00434401398524642
61;0.004383991472423077
62;0.0044772629626095295
63;0.004507489502429962
64;0.004335351288318634
65;0.004668747074902058
66;0.004412640351802111
67;0.004329849034547806
68;0.0043735746294260025
69;0.004486794117838144
70;0.0043046679347753525
71;0.0043138437904417515
72;0.004300636705011129
73;0.004195078741759062
74;0.004479509778320789
75;0.004443556070327759
76;0.0043361191637814045
77;0.0043432023376226425
78;0.004430744796991348
79;0.004333058372139931
80;0.004195749294012785
81;0.004498394206166267
82;0.004401429556310177
83;0.004290921613574028
84;0.004366624169051647
85;0.004306209739297628
86;0.004633991047739983
87;0.004281478468328714
88;0.004374747164547443
89;0.004396901465952396
90;0.004333436954766512
91;0.004424320999532938
92;0.004306074697524309
93;0.004295276943594217
94;0.004243640694767237
95;0.00428253086283803
96;0.004335484933108091
97;0.0042787883430719376
98;0.004249891731888056
99;0.004330207593739033
