epoch;loss
0;0.011624426580965519
1;0.007542761508375406
2;0.007605439517647028
3;0.0073160696774721146
4;0.0067564635537564754
5;0.006616414990276098
6;0.006262325216084719
7;0.006641334854066372
8;0.005792286712676287
9;0.005963767878711224
10;0.00596660329028964
11;0.005793717689812183
12;0.0057799904607236385
13;0.00528021901845932
14;0.005905802361667156
15;0.005460771266371012
16;0.005512863863259554
17;0.005337218288332224
18;0.005357065703719854
19;0.005426602438092232
20;0.005054808687418699
21;0.005713063757866621
22;0.005468037445098162
23;0.004954471252858639
24;0.004914017394185066
25;0.005684005096554756
26;0.004935938399285078
27;0.0052088662050664425
28;0.005184229463338852
29;0.005118661560118198
30;0.005185102112591267
31;0.004803067073225975
32;0.005644767079502344
33;0.004877811297774315
34;0.0048326910473406315
35;0.00507318926975131
36;0.00501923868432641
37;0.005143100395798683
38;0.005304325837641954
39;0.004812497179955244
40;0.004908658564090729
41;0.0048031131736934185
42;0.00511067034676671
43;0.005101329181343317
44;0.004785096272826195
45;0.004858203697949648
46;0.004960663616657257
47;0.005041121039539576
48;0.0051035271026194096
49;0.0048860423266887665
50;0.00510140135884285
51;0.004714030772447586
52;0.0050623416900634766
53;0.004903536289930344
54;0.004849832039326429
55;0.005033442284911871
56;0.0049048918299376965
57;0.005031216889619827
58;0.004751529078930616
59;0.004872582852840424
60;0.0047869994305074215
61;0.004766429308801889
62;0.004588801879435778
63;0.005169703625142574
64;0.004874356556683779
65;0.004608724731951952
66;0.004839615896344185
67;0.004636842757463455
68;0.004593560937792063
69;0.00476243207231164
70;0.004504626616835594
71;0.004796735476702452
72;0.004547931719571352
73;0.004685260821133852
74;0.00488926749676466
75;0.00478564016520977
76;0.004703971091657877
77;0.004766007885336876
78;0.004736961331218481
79;0.005062855780124664
80;0.0045621502213180065
81;0.005000494886189699
82;0.004406797233968973
83;0.004727647639811039
84;0.004638579674065113
85;0.004616036079823971
86;0.004554953426122665
87;0.0047143916599452496
88;0.004446953069418669
89;0.004612529184669256
90;0.004720241297036409
91;0.004415126051753759
92;0.004606420639902353
93;0.004488224163651466
94;0.004570933058857918
95;0.0045124562457203865
96;0.004499603528529406
97;0.00447654165327549
98;0.004423145204782486
99;0.004233981482684612
