epoch;loss;val_loss
0;0.015456615015864372;0.01384688075631857
1;0.0047808862291276455;0.015238671563565731
2;0.004945095162838697;0.01050556916743517
3;0.00445321062579751;0.01188688538968563
4;0.004208891186863184;0.008820731192827225
5;0.004111860878765583;0.009331682696938515
6;0.00383754912763834;0.007692342158406973
7;0.0038088036235421896;0.01276067178696394
8;0.0038350096438080072;0.008807011879980564
9;0.0035490680020302534;0.010561637580394745
10;0.0035706120543181896;0.01078134123235941
11;0.0034361195284873247;0.008824029937386513
12;0.003306883852928877;0.007850262336432934
13;0.0033221663907170296;0.012842834927141666
14;0.003317016176879406;0.008047989569604397
15;0.0031573139131069183;0.008724252693355083
16;0.003301071934401989;0.007307162508368492
17;0.003041990101337433;0.009146352298557758
18;0.003438660642132163;0.011069171130657196
19;0.0030477235559374094;0.011709628626704216
20;0.003149262396618724;0.008801721967756748
21;0.0028263996355235577;0.010650234296917915
22;0.0029213365633040667;0.006759133655577898
23;0.002727821934968233;0.008032669313251972
24;0.0028131315484642982;0.01087306346744299
25;0.0028504962101578712;0.010599227622151375
26;0.00272631854750216;0.008539905771613121
27;0.002872837008908391;0.008345060981810093
28;0.002611984731629491;0.00807897001504898
29;0.0025637601502239704;0.013984032906591892
30;0.002681430196389556;0.011695398017764091
31;0.002648714929819107;0.012025456875562668
32;0.00257848366163671;0.010421967133879662
33;0.0023816199973225594;0.008659825660288334
34;0.0026284067425876856;0.012235494330525398
35;0.0024873267393559217;0.00879693403840065
36;0.0025033082347363234;0.009499497711658478
37;0.0021920371800661087;0.0114471185952425
38;0.002456130227074027;0.011102081276476383
39;0.002403052058070898;0.01036709826439619
40;0.0024508205242455006;0.010386406444013119
41;0.002356568817049265;0.01314098946750164
42;0.0022777793928980827;0.012285074219107628
43;0.0022725113667547703;0.012686225585639477
44;0.002401195000857115;0.011613347567617893
45;0.0021122496109455824;0.011126656085252762
46;0.0021733553148806095;0.01416770275682211
47;0.002345424145460129;0.01830875873565674
48;0.002138596260920167;0.017058322206139565
49;0.002181790303438902;0.02229166589677334
50;0.0026184869930148125;0.012600142508745193
51;0.0021986295469105244;0.015191483311355114
52;0.002250972669571638;0.011200133711099625
53;0.0021319747902452946;0.011752121150493622
54;0.0020223865285515785;0.013365096412599087
55;0.002260468201711774;0.014152584597468376
56;0.0019848288502544165;0.016656722873449326
57;0.0021706162951886654;0.01389930211007595
58;0.0021105175837874413;0.011236133053898811
59;0.0020061559043824673;0.016316041350364685
60;0.00221490440890193;0.01213495247066021
61;0.002010292373597622;0.012690126895904541
62;0.0019660217221826315;0.015887971967458725
63;0.0020203611347824335;0.0129106929525733
64;0.0019599623046815395;0.012304862961173058
65;0.0020447412971407175;0.012118510901927948
66;0.0022103136871010065;0.014044256880879402
67;0.001881903037428856;0.011272259056568146
68;0.0021705308463424444;0.014708206988871098
69;0.001897769863717258;0.012654894962906837
70;0.0019804262556135654;0.014915760606527328
71;0.0019298307597637177;0.018633179366588593
72;0.002047524321824312;0.015429330989718437
73;0.002174826804548502;0.011491239070892334
74;0.002038415754213929;0.011055693961679935
75;0.0018286692211404443;0.011876535601913929
76;0.0019214379135519266;0.00969860889017582
77;0.001969218021258712;0.01358854491263628
78;0.0018664996605366468;0.011265887878835201
79;0.0018676718464121222;0.013000301085412502
80;0.001786171575076878;0.012847826816141605
81;0.0017411945154890418;0.014004062861204147
82;0.001831331173889339;0.014796888455748558
83;0.0017247239593416452;0.013542518950998783
84;0.0018471595831215382;0.013849141076207161
85;0.002023852663114667;0.015441429801285267
86;0.001851425040513277;0.020985372364521027
87;0.0018929722718894482;0.014268683269619942
88;0.001729980343952775;0.01334181148558855
89;0.00176497851498425;0.011809682473540306
90;0.001801312086172402;0.013226083479821682
91;0.0017069627065211535;0.015247147530317307
92;0.0019476580200716853;0.010424243286252022
93;0.0017109648324549198;0.012959707528352737
94;0.001731043099425733;0.011721485294401646
95;0.0017609745264053345;0.012561249546706676
96;0.0019566642586141825;0.013753258623182774
97;0.0021022430155426264;0.01435598824173212
98;0.0017267742659896612;0.012119771912693977
99;0.0017335034208372235;0.01166531816124916
