epoch;loss;val_loss
0;0.03429025039076805;0.006265199277549982
1;0.014284605160355568;0.006322571076452732
2;0.010506272315979004;0.010940881446003914
3;0.008093162439763546;0.008741029538214207
4;0.00653434032574296;0.014993201941251755
5;0.005518465768545866;0.011949483305215836
6;0.004758864641189575;0.021682774648070335
7;0.00404400797560811;0.006720650475472212
8;0.0034744730219244957;0.010471043176949024
9;0.0029431062284857035;0.004207378253340721
10;0.0029722328763455153;0.010690443217754364
11;0.0025427164509892464;0.011547609232366085
12;0.002435225062072277;0.006408287212252617
13;0.002166950376704335;0.0070821912959218025
14;0.0017773163272067904;0.006728481501340866
15;0.001667895121499896;0.005422203801572323
16;0.0016463783103972673;0.012553724460303783
17;0.0014721734914928675;0.005053761415183544
18;0.0012957726139575243;0.007788855582475662
19;0.001201762817800045;0.006588603835552931
20;0.0010813991539180279;0.008751366287469864
21;0.001021833624690771;0.00880089495331049
22;0.0009060086449608207;0.008996776305139065
23;0.000796485401224345;0.005512292962521315
24;0.0008580857538618147;0.00692752655595541
25;0.0007654912187717855;0.008043562062084675
26;0.0007245172164402902;0.007252885960042477
27;0.0006779115065000951;0.00535030709579587
28;0.0006310296594165266;0.010264098644256592
29;0.0006329812458716333;0.011222021654248238
30;0.0006591976271010935;0.007375053130090237
31;0.0005499374819919467;0.017185775563120842
32;0.0005657977890223265;0.006105693988502026
33;0.0005263665225356817;0.009790012612938881
34;0.00048416946083307266;0.01366377528756857
35;0.0004788875812664628;0.008517168462276459
36;0.0006504031480289996;0.005867637228220701
37;0.00043317157542333007;0.008257844485342503
38;0.0004092071030754596;0.009106329642236233
39;0.0004743612080346793;0.013290965929627419
40;0.0004261119174771011;0.007812747731804848
41;0.00041924917604774237;0.006627957336604595
42;0.00038800344918854535;0.006976967677474022
43;0.0003690335142891854;0.006421386729925871
44;0.0004179352254141122;0.007437792140990496
45;0.0003230469592381269;0.013952234759926796
46;0.00047001527855172753;0.007510688155889511
47;0.00038594461511820555;0.009744700975716114
48;0.00044495490146800876;0.006925076711922884
49;0.000493931642267853;0.0063379970379173756
50;0.00039600461605004966;0.006490624509751797
51;0.0003859852731693536;0.008306088857352734
52;0.0003314056957606226;0.008813191205263138
53;0.00027983568725176156;0.011461097747087479
54;0.0003778480750042945;0.00731985829770565
55;0.0003614305751398206;0.00625720527023077
56;0.00032593918149359524;0.006572553887963295
57;0.00032224756432697177;0.006530526094138622
58;0.00033590832026675344;0.007798283826559782
59;0.0003421194851398468;0.007718185428529978
60;0.00034835885162465274;0.012790847569704056
61;0.00030683932709507644;0.009792523458600044
62;0.00031826976919546723;0.007983428426086903
63;0.00030520232394337654;0.008863726630806923
64;0.00028566690161824226;0.006197319831699133
65;0.00032313421252183616;0.007911487482488155
66;0.0003385643649380654;0.008890729397535324
67;0.0003106223593931645;0.007292083464562893
68;0.00030272992444224656;0.008755695074796677
69;0.00037294437061063945;0.011045972816646099
70;0.00027125648921355605;0.008954965509474277
71;0.0002661159378476441;0.009410036727786064
72;0.0003093965642619878;0.009123996831476688
73;0.00028023324557580054;0.009872231632471085
74;0.00031462611514143646;0.011783251538872719
75;0.00024409923935309052;0.024776382371783257
76;0.00035593079519458115;0.009556067176163197
77;0.0003083174233324826;0.008075402118265629
78;0.0003214239259250462;0.010483711026608944
79;0.00028956044116057456;0.011763432994484901
80;0.0003161280183121562;0.012710289098322392
81;0.0002792955783661455;0.008963811211287975
82;0.0002625742636155337;0.011625463142991066
83;0.0002912240452133119;0.008073386736214161
84;0.00033826864091679454;0.028609996661543846
85;0.0003433510137256235;0.01228753849864006
86;0.0002732817374635488;0.014072823338210583
87;0.0002613529213704169;0.009097068570554256
88;0.0002546536270529032;0.01913171261548996
89;0.0002887784503400326;0.006607263348996639
90;0.000263128022197634;0.010754458606243134
91;0.00028651280445046723;0.008590935729444027
92;0.00024391755869146436;0.006760429125279188
93;0.0003545205108821392;0.01029815524816513
94;0.0002825226401910186;0.010649723932147026
95;0.0002463733544573188;0.013362940400838852
96;0.0003378221590537578;0.010961081832647324
97;0.0002802640956360847;0.009120946750044823
98;0.0002753006119746715;0.007998420856893063
99;0.0002973453956656158;0.006759551353752613
