epoch;loss
0;0.03278482332825661
1;0.007202030625194311
2;0.006814718712121248
3;0.00680726021528244
4;0.006575191859155893
5;0.0061723049730062485
6;0.006622470915317535
7;0.0062791588716208935
8;0.006419857032597065
9;0.006537796463817358
10;0.006789994426071644
11;0.006038802210241556
12;0.006067721173167229
13;0.006038124673068523
14;0.00601181061938405
15;0.006066280882805586
16;0.006319441832602024
17;0.006231590174138546
18;0.005902314558625221
19;0.0058325305581092834
20;0.0059127723798155785
21;0.005849309265613556
22;0.005549210589379072
23;0.005968004930764437
24;0.006089063361287117
25;0.00580988172441721
26;0.005922794807702303
27;0.0057704574428498745
28;0.0059341732412576675
29;0.005750173702836037
30;0.005343577824532986
31;0.0057600620202720165
32;0.005582018755376339
33;0.005662224255502224
34;0.0059121036902070045
35;0.005684834439307451
36;0.005405424628406763
37;0.006024669390171766
38;0.005447254981845617
39;0.0054565719328820705
40;0.005744255613535643
41;0.005686403717845678
42;0.005473792087286711
43;0.005568395834416151
44;0.005444279871881008
45;0.005811464507132769
46;0.005395432934165001
47;0.0051414077170193195
48;0.005322860088199377
49;0.005749422591179609
50;0.00551550043746829
51;0.00547846918925643
52;0.005102566443383694
53;0.005280814133584499
54;0.005294619593769312
55;0.005259933415800333
56;0.0053015961311757565
57;0.00538929458707571
58;0.005405620206147432
59;0.005675467196851969
60;0.005225311499089003
61;0.005269750487059355
62;0.005191044416278601
63;0.005418865010142326
64;0.005290461238473654
65;0.005436723120510578
66;0.005424608010798693
67;0.005231520161032677
68;0.005132452584803104
69;0.005303541198372841
70;0.0052707744762301445
71;0.005057604052126408
72;0.005061903968453407
73;0.005308778956532478
74;0.005124978721141815
75;0.004964485298842192
76;0.005290386267006397
77;0.005174731835722923
78;0.005192086566239595
79;0.005000208038836718
80;0.005074214655905962
81;0.004926107823848724
82;0.004932723473757505
83;0.004770339000970125
84;0.005012510810047388
85;0.004696080926805735
86;0.005211031995713711
87;0.0047303163446486
88;0.004830488469451666
89;0.004794207401573658
90;0.004812593571841717
91;0.00464948546141386
92;0.005254985298961401
93;0.004621143452823162
94;0.004687980283051729
95;0.004573955666273832
96;0.004372004885226488
97;0.004684324376285076
98;0.004515864886343479
99;0.004440475255250931
0;0.008217896334826946
1;0.007073076907545328
2;0.007330505643039942
3;0.006296757608652115
4;0.006747873965650797
5;0.006836916320025921
6;0.006448836997151375
7;0.006525921635329723
8;0.0062269177287817
9;0.0060706958174705505
10;0.006223022937774658
11;0.0062528918497264385
12;0.006091425195336342
13;0.006279011256992817
14;0.0057689109817147255
15;0.006268607918173075
16;0.005803856998682022
17;0.006138291209936142
18;0.0057244873605668545
19;0.005857795011252165
20;0.0057687233202159405
21;0.0058940802700817585
22;0.005832982249557972
23;0.005957749206572771
24;0.005860442295670509
25;0.005980326794087887
26;0.005784701090306044
27;0.005673609673976898
28;0.005972287151962519
29;0.005625033751130104
30;0.005973339080810547
31;0.005737956613302231
32;0.005813783034682274
33;0.005767117254436016
34;0.005438807886093855
35;0.005565466359257698
36;0.005308795254677534
37;0.005795099772512913
38;0.005583722610026598
39;0.005442990455776453
40;0.005609430372714996
41;0.005904052406549454
42;0.005590192042291164
43;0.005786749068647623
44;0.005441449582576752
45;0.0055350796319544315
46;0.005605000536888838
47;0.0053735096007585526
48;0.005851782858371735
49;0.005391707643866539
50;0.005543111357837915
51;0.0055525037460029125
52;0.005937517154961824
53;0.005642905365675688
54;0.005272111855447292
55;0.005587735213339329
56;0.005374987609684467
57;0.005407766439020634
58;0.005188019946217537
59;0.005599406082183123
60;0.0056547001004219055
61;0.00560487387701869
62;0.0054101101122796535
63;0.005336050875484943
64;0.00562613969668746
65;0.005447187926620245
66;0.005580026190727949
67;0.005478986538946629
68;0.005323115736246109
69;0.005394346546381712
70;0.005439815577119589
71;0.00532817468047142
72;0.005340903997421265
73;0.005396129563450813
74;0.005572175141423941
75;0.005542291793972254
76;0.0053148153237998486
77;0.005381294991821051
78;0.0051612104289233685
79;0.005453438963741064
80;0.005373838823288679
81;0.0052213906310498714
82;0.0053395978175103664
83;0.005366944707930088
84;0.005231113638728857
85;0.0051918174140155315
86;0.005275987088680267
87;0.005424795672297478
88;0.005317884497344494
89;0.0052939122542738914
90;0.005289024207741022
91;0.005413976032286882
92;0.0051694330759346485
93;0.005159950815141201
94;0.00504301255568862
95;0.005441534332931042
96;0.005224504508078098
97;0.005096717271953821
98;0.005189895164221525
99;0.005095512606203556
0;0.013414694927632809
1;0.009564640931785107
2;0.007820363156497478
3;0.006974406074732542
4;0.0060631874948740005
5;0.005902069620788097
6;0.005644819233566523
7;0.005326119717210531
8;0.004666104447096586
9;0.0047872778959572315
10;0.004578554071485996
11;0.004216423258185387
12;0.003943907096982002
13;0.0035948902368545532
14;0.003951989114284515
15;0.0036699201446026564
16;0.003836751217022538
17;0.0036437679082155228
18;0.0036468489561229944
19;0.003518365090712905
20;0.003293462563306093
21;0.003471227828413248
22;0.003120324807241559
23;0.0030255464371293783
24;0.003340501803904772
25;0.003228336339816451
26;0.003109829965978861
27;0.0031312922947108746
28;0.002952415030449629
29;0.00298857968300581
30;0.003223064122721553
31;0.0031690425239503384
32;0.0028074393048882484
33;0.002943329745903611
34;0.0027997291181236506
35;0.0029330062679946423
36;0.0027737547643482685
37;0.002960336860269308
38;0.00261829630471766
39;0.002820763736963272
40;0.0028367352206259966
41;0.0026989695616066456
42;0.0026351434644311666
43;0.002494607586413622
44;0.002617016201838851
45;0.0027112127281725407
46;0.002472967142239213
47;0.0025746517349034548
48;0.002912625903263688
49;0.0026120836846530437
50;0.0024957405403256416
51;0.0025897356681525707
52;0.002590111456811428
53;0.002470700303092599
54;0.002510411199182272
55;0.0024314667098224163
56;0.0025277496315538883
57;0.002369624562561512
58;0.0024618785828351974
59;0.0026612780056893826
60;0.002561562694609165
61;0.0025685264263302088
62;0.0025776152033358812
63;0.002212157705798745
64;0.002549727214500308
65;0.0024210321716964245
66;0.0022637215442955494
67;0.002684901701286435
68;0.002716202987357974
69;0.0023218353744596243
70;0.002533507999032736
71;0.0024584222119301558
72;0.002477006521075964
73;0.002295674756169319
74;0.002449921565130353
75;0.002371428767219186
76;0.0022703504655510187
77;0.002050782321020961
78;0.00247189006768167
79;0.0023821620270609856
80;0.0021570457611232996
81;0.0024738742504268885
82;0.0021961110178381205
83;0.0023309472016990185
84;0.002327668946236372
85;0.0023069928865879774
86;0.002322619315236807
87;0.0021746058482676744
88;0.0021853940561413765
89;0.002223878400400281
90;0.0021952481474727392
91;0.002138462383300066
92;0.0022933983709663153
93;0.0021939484868198633
94;0.0020658569410443306
95;0.001938331755809486
96;0.002052829833701253
97;0.001985737355425954
98;0.0021758766379207373
99;0.0020215408876538277
