epoch;loss
0;0.008819744922220707
1;0.007593968417495489
2;0.006962115876376629
3;0.007345475256443024
4;0.006774340756237507
5;0.006695305462926626
6;0.006621681619435549
7;0.0066872467286884785
8;0.006483384408056736
9;0.006385628134012222
10;0.006447995081543922
11;0.006237126421183348
12;0.006270039360970259
13;0.0057860855013132095
14;0.00591782433912158
15;0.006068565417081118
16;0.005776510573923588
17;0.006139077711850405
18;0.006095335818827152
19;0.006078682374209166
20;0.005863070487976074
21;0.006073682568967342
22;0.005798870697617531
23;0.006090598646551371
24;0.005792870651930571
25;0.005592158529907465
26;0.005986587144434452
27;0.005896684713661671
28;0.005941886454820633
29;0.00568116270005703
30;0.006030306685715914
31;0.0059822737239301205
32;0.00590111268684268
33;0.005337113048881292
34;0.006012474652379751
35;0.005710104014724493
36;0.005683089606463909
37;0.005832158029079437
38;0.005784919019788504
39;0.005766138434410095
40;0.005826033651828766
41;0.006043309345841408
42;0.005882977973669767
43;0.005811722483485937
44;0.005718078929930925
45;0.005794249940663576
46;0.0060751973651349545
47;0.005763730499893427
48;0.005546984262764454
49;0.005956657230854034
50;0.005659249145537615
51;0.0056311883963644505
52;0.005722330883145332
53;0.0057779219932854176
54;0.00563776632770896
55;0.005684499628841877
56;0.005616568028926849
57;0.005578131414949894
58;0.005659680347889662
59;0.006063580978661776
60;0.0057915919460356236
61;0.005488766357302666
62;0.005428439937531948
63;0.005924531724303961
64;0.005956055596470833
65;0.005602147430181503
66;0.005614431109279394
67;0.005459171254187822
68;0.005770470947027206
69;0.005506780464202166
70;0.0058921268209815025
71;0.00588219054043293
72;0.005420586559921503
73;0.005659683141857386
74;0.005450911819934845
75;0.005566456820815802
76;0.005302181001752615
77;0.0055967955850064754
78;0.005844290368258953
79;0.005620250944048166
80;0.0055383192375302315
81;0.005690025165677071
82;0.005691124126315117
83;0.005617466755211353
84;0.005543346982449293
85;0.005443226080387831
86;0.005672754254192114
87;0.005541159771382809
88;0.00556120416149497
89;0.00551087548956275
90;0.005646372213959694
91;0.005385867785662413
92;0.00564297940582037
93;0.005573306232690811
94;0.005440941546112299
95;0.005627240985631943
96;0.0054634083062410355
97;0.005613339599221945
98;0.005439345259219408
99;0.005338811315596104
