epoch;loss
0;0.004664501640945673
1;0.004663094878196716
2;0.003985327668488026
3;0.005006046965718269
4;0.004287380259484053
5;0.00453233951702714
6;0.004040615167468786
7;0.003874035319313407
8;0.004075986333191395
9;0.003779479069635272
10;0.003534915391355753
11;0.00402112165465951
12;0.003720585023984313
13;0.003578808391466737
14;0.003735319711267948
15;0.0037533349823206663
16;0.003787989728152752
17;0.0037577215116471052
18;0.0038423684891313314
19;0.0037173873279243708
20;0.0036975862458348274
21;0.0036540820728987455
22;0.003741184016689658
23;0.003307756967842579
24;0.003761199302971363
25;0.0034527720417827368
26;0.0035151727497577667
27;0.003536839736625552
28;0.003477007383480668
29;0.003467030357569456
30;0.0032693601679056883
31;0.0033828956075012684
32;0.0034149554558098316
33;0.0032890576403588057
34;0.0032741071190685034
35;0.0034072985872626305
36;0.0034479773603379726
37;0.003354000858962536
38;0.0034906670916825533
39;0.003171180374920368
40;0.0033273249864578247
41;0.0035289579536765814
42;0.003093167208135128
43;0.0031201858073472977
44;0.0035818922333419323
45;0.003190467366948724
46;0.0034181238152086735
47;0.00332487840205431
48;0.0034938689786940813
49;0.003452037461102009
50;0.0031975710298866034
51;0.0034592722076922655
52;0.003212215378880501
53;0.003324219724163413
54;0.003310666186735034
55;0.0032349308021366596
56;0.0031283909920603037
57;0.003182316431775689
58;0.0030272030271589756
59;0.003087264019995928
60;0.003288908628746867
61;0.003175836056470871
62;0.0033248993568122387
63;0.0031936001032590866
64;0.0030380405951291323
65;0.0032157187815755606
66;0.0031398641876876354
67;0.0031005607452243567
68;0.0032809176482260227
69;0.002997007453814149
70;0.003082080977037549
71;0.0029451411683112383
72;0.0031005723867565393
73;0.0029516175854951143
74;0.003165432019159198
75;0.003126123221591115
76;0.0028746514581143856
77;0.0031907109078019857
78;0.0030792453326284885
79;0.0031003025360405445
80;0.0030038608238101006
81;0.0030556104611605406
82;0.003000675467774272
83;0.0029387844260782003
84;0.002967293607071042
85;0.003093083156272769
86;0.0029867233242839575
87;0.002970009110867977
88;0.003002051031216979
89;0.0029794189613312483
90;0.0029726275242865086
91;0.00287171034142375
92;0.0028880583122372627
93;0.0028385117184370756
94;0.0028061706107109785
95;0.0032026839908212423
96;0.0027579180896282196
97;0.0029492489993572235
98;0.0027734132017940283
99;0.0029300565365701914
