epoch;loss
0;0.05263282731175423
1;0.014459677040576935
2;0.012854976579546928
3;0.012201073579490185
4;0.010808877646923065
5;0.00980109628289938
6;0.008963602595031261
7;0.008634197525680065
8;0.0079012680798769
9;0.007485360372811556
10;0.007220624014735222
11;0.007053190842270851
12;0.006350486073642969
13;0.006231236271560192
14;0.006235310807824135
15;0.0060335798189044
16;0.005952531471848488
17;0.005994467064738274
18;0.005712076090276241
19;0.005542204715311527
20;0.005370972212404013
21;0.005352267064154148
22;0.005420272704213858
23;0.005307099316269159
24;0.00533440662547946
25;0.005117680877447128
26;0.005081287585198879
27;0.0050876266323029995
28;0.005119024310261011
29;0.005078504793345928
30;0.004966861568391323
31;0.004852589685469866
32;0.005069732666015625
33;0.004930268507450819
34;0.004791244398802519
35;0.004727217834442854
36;0.004995099268853664
37;0.004790766630321741
38;0.004732061177492142
39;0.004959211219102144
40;0.004755315836519003
41;0.0046495236456394196
42;0.004637963138520718
43;0.004694110248237848
44;0.004736268427222967
45;0.004580663051456213
46;0.004530396778136492
47;0.004586813505738974
48;0.0045544458553195
49;0.004822175949811935
50;0.004434737842530012
51;0.004537396132946014
52;0.004583775531500578
53;0.004507891833782196
54;0.004616040736436844
55;0.004576155450195074
56;0.0046219779178500175
57;0.004666282329708338
58;0.004600812215358019
59;0.004720898810774088
60;0.004599594045430422
61;0.004445989150553942
62;0.004602313041687012
63;0.004574117250740528
64;0.004375569522380829
65;0.004545389208942652
66;0.004366464912891388
67;0.004418003372848034
68;0.004366170149296522
69;0.004503644537180662
70;0.00446711340919137
71;0.004323676694184542
72;0.004525152500718832
73;0.004298890940845013
74;0.00431465171277523
75;0.004373215138912201
76;0.0043852850794792175
77;0.004415081348270178
78;0.004491020925343037
79;0.004325055982917547
80;0.004728939849883318
81;0.004346404690295458
82;0.004431792534887791
83;0.004460541997104883
84;0.00432926369830966
85;0.004260518588125706
86;0.004209534730762243
87;0.004206556361168623
88;0.00426110764965415
89;0.004126807674765587
90;0.0044615017250180244
91;0.004332105629146099
92;0.004356298130005598
93;0.004148571286350489
94;0.0043128496035933495
95;0.004288060124963522
96;0.004322779830545187
97;0.004323896486312151
98;0.00411040848121047
99;0.004296096507459879
