epoch;loss
0;0.02592511847615242
1;0.0068623763509094715
2;0.006636888720095158
3;0.006563403178006411
4;0.006565930787473917
5;0.006324111949652433
6;0.006219510454684496
7;0.0059350463561713696
8;0.006419658195227385
9;0.005946426652371883
10;0.0058064768090844154
11;0.005985703784972429
12;0.005693813785910606
13;0.006112373434007168
14;0.005884415004402399
15;0.005942074581980705
16;0.00581687968224287
17;0.0060097831301391125
18;0.005705631338059902
19;0.005642785225063562
20;0.005616195499897003
21;0.005786730442196131
22;0.005419143941253424
23;0.005668776109814644
24;0.005447472911328077
25;0.0054139671847224236
26;0.005395458545535803
27;0.005407781805843115
28;0.0055466401390731335
29;0.005570119246840477
30;0.005089012905955315
31;0.005406644660979509
32;0.005250286310911179
33;0.00548181077465415
34;0.0053800176829099655
35;0.005190230906009674
36;0.005317609291523695
37;0.005530777387320995
38;0.005003958009183407
39;0.005367047153413296
40;0.005423064809292555
41;0.00535237044095993
42;0.005396244116127491
43;0.005148014985024929
44;0.005384266842156649
45;0.005262954160571098
46;0.005255641881376505
47;0.005103155504912138
48;0.005255051888525486
49;0.005380031652748585
50;0.0052235322073102
51;0.005117202177643776
52;0.005217633210122585
53;0.005037523340433836
54;0.0050356718711555
55;0.005082659423351288
56;0.005261827260255814
57;0.005063650198280811
58;0.0051230876706540585
59;0.005261431913822889
60;0.005307547282427549
61;0.004861439112573862
62;0.005036367569118738
63;0.005201130174100399
64;0.005149245262145996
65;0.004918879829347134
66;0.005084543488919735
67;0.00494231516495347
68;0.005347727332264185
69;0.005287308245897293
70;0.004775930196046829
71;0.005103150382637978
72;0.004950434900820255
73;0.004881148226559162
74;0.005154876504093409
75;0.005061279982328415
76;0.0048635960556566715
77;0.004949574358761311
78;0.004889902658760548
79;0.004673267249017954
80;0.004724051337689161
81;0.004889028146862984
82;0.005058592185378075
83;0.004870792850852013
84;0.00456462474539876
85;0.004940968006849289
86;0.004960601218044758
87;0.004641233943402767
88;0.00453309528529644
89;0.004606903996318579
90;0.004613338503986597
91;0.0045503112487494946
92;0.004682779777795076
93;0.004664367996156216
94;0.0046442062593996525
95;0.004666612483561039
96;0.004760416690260172
97;0.004745597951114178
98;0.004573926795274019
99;0.004410093650221825
